date,value
2026-06-08,79.4005
2026-06-09,76.4005
2026-06-10,78.4005
2026-06-11,68.4005
2026-06-12,71.4005
2026-06-15,70.4005
2026-06-16,66.4005
2026-06-17,72.4005
2026-06-18,69.4005
2026-06-22,74.4005
2026-06-23,73.4005
2026-06-24,64.4005
2026-06-25,63.4005
2026-06-26,61.4005
2026-06-29,61.4005
2026-06-30,67.4005
2026-07-01,59.8381
2026-07-02,60.8381
2026-07-06,59.8381
2026-07-07,66.8381
2026-07-08,67.8381
2026-07-09,65.8381
2026-07-10,67.8381
2026-07-13,73.8381
2026-07-14,69.8381
2026-07-15,66.8381
2026-07-16,68.8381
2026-07-17,66.8381
2026-07-20,71.8381
2026-07-21,74.8381
2026-07-22,78.8381
2026-07-23,82.8381
2026-07-24,80.8381
2026-07-27,76.8381
2026-07-28,72.8381
2026-07-29,78.8381
2026-07-30,79.8381
2026-07-31,86.8381
2026-08-03,79.3449
2026-08-04,72.3449
2026-08-05,72.3449
2026-08-06,78.3449
2026-08-07,74.3449
2026-08-10,81.3449
2026-08-11,79.3449
2026-08-12,77.3449
2026-08-13,72.3449
2026-08-14,77.3449
2026-08-17,81.3449
2026-08-18,80.3449
2026-08-19,74.3449
2026-08-20,78.3449
2026-08-21,83.3449
2026-08-24,79.3449
2026-08-25,73.3449
2026-08-26,75.3449
2026-08-27,76.3449
2026-08-28,82.3449
2026-08-31,84.3449
2026-09-01,88.3449
2026-09-02,88.3449
2026-09-03,86.3449
2026-09-04,87.3449
2026-09-08,89.3449
2026-09-09,92.3449
2026-09-10,104.3449
2026-09-11,105.3449
2026-09-14,106.3449
2026-09-15,109.3449
2026-09-16,110.3449
2026-09-17,103.3449
2026-09-18,110.3449
2026-09-21,105.3449
2026-09-22,105.3449
2026-09-23,120.3449
2026-09-24,127.3449
